sha1sum; hopper1_kvm_patched_conf1; hopper1_kvm_patched_conf2; hopper2_vmware_conf3; hopper4_vmware_conf2; hopper5_vmware_conf2_vmtools; hopper6_kvm_legacy_conf1; hopper6_kvm_legacy_conf2; hopper3_vbox_conf1; hopper3_vbox_conf2; hopper8_vbox_conf1_guestadditions; hopper8_vbox_conf2_guestadditions; hopper7_qemu_legacy_conf1; hopper7_qemu_legacy_conf2
3f5c6cc33cc87a1f93b6b39df9338d7848c3a7d4; True; True; True; False; False; False; False; True; False; False; False; True; True
2b015724e50b8614647239ba65ddb13a3a46154e; True; True; True; False; False; False; False; True; False; True; False; True; True
e38522a853ad4a7f2d8a080190bcc65ce722b095; True; True; True; False; False; False; False; True; False; True; False; True; True
7126a62c0f5e99d5f2f08ea9e200b04791807e27; True; True; True; False; False; True; True; True; False; True; False; True; True
40459fd9ff9e369b196a161fc5f8a78278661f41; False; False; False; False; False; False; False; False; False; False; False; True; False
a923f243dcf55ceb2b3ae4666e702359d326acfc; True; True; True; True; True; True; True; True; True; True; True; True; True
d1eca4dfd55961f8b2a313b371eeab6cfa09de6b; True; True; True; False; False; True; True; False; False; False; False; True; True
3fa2b175e43c49527a4c7586060fe949f3e0e246; True; True; True; False; False; False; False; True; True; True; True; True; True
415271c97865a692cbef195ebd5ac07d12cb8696; True; True; True; False; False; False; False; True; False; True; False; True; True
5ebd9fd0fe99f5c5de4324cd7a7d4fa276da83bd; False; False; False; False; False; False; False; False; False; False; False; False; False
9f917c59e188927405c2fa00b08c49f464857dff; True; True; True; False; False; False; False; False; False; False; True; True; True
18318eb191c594211412bbe501c522a159871fe1; True; True; True; True; True; True; True; True; True; True; True; True; True
b46e673e18fa60e9267778c4f9fd2198840742ac; True; True; True; False; False; False; False; True; False; True; False; True; True
02da04b756c5f2f532c0ae469936969ffa177628; False; False; False; False; False; False; False; False; False; False; False; False; False
4f558cd995847061e87eb50688386987bcc05ba5; True; True; True; False; False; False; False; True; True; True; True; True; True
b96985b23acdc25835c5489c8cc58f3ff81fd191; False; False; False; False; False; False; False; False; False; False; False; True; False
5c404cf4007cbfbff692d805bd96bd23d2451452; False; False; False; False; False; False; False; True; False; False; False; False; False
311d90dc40dcdefb0a5f5b0f003785ead7ae046a; False; False; False; False; False; False; False; False; False; False; False; True; False
31b79ece27b20d7ed59383ec20b6ed6739863406; False; False; False; False; False; False; False; False; False; False; False; True; False
2af4ac51fccc53d12744e238a48d9ef2995122e3; False; False; False; False; False; False; False; False; False; False; False; True; False
016ee95cea9920d1cc82984444c96813e124ffc8; False; False; False; False; False; False; False; False; False; False; False; True; False
70b7a49a6b3e1b68fc4d437460c0853f568cc5e9; False; False; False; False; False; False; False; False; False; False; False; False; False
d8e46edc4ba05d437fb099c35b4267c26ac79d28; True; True; True; False; False; True; True; True; False; True; False; True; True
2c386a80c218d77f2b4f2456cdfc2985000a8ecf; False; False; False; False; False; False; False; True; False; True; False; False; False
c58ef44835f4897485b652a0e0f10b93d9871c0a; True; True; True; False; False; False; False; True; False; True; False; True; True
27b6ecf238cc2f2f4f82002c7e0045b5c706ebd6; True; True; True; False; False; True; True; True; False; True; False; True; True
891f5693cdd9b29017778d94118070ad0b8f2382; True; True; True; False; False; False; False; True; False; False; False; True; True
0b4fbadf6255c26be04cfb2d8e5bbd7a402bd6a4; True; True; True; True; True; True; True; True; True; True; True; True; True
45a85c636e31339f056365ab7687bbd6461cfff5; False; False; False; False; False; False; False; False; False; False; False; True; False
effd649de127f5c6e087b0886dedee5a6160ae24; True; True; True; False; False; True; True; True; False; True; False; True; True
25f342b480a0a20609f75377b43ef452e56697ea; True; True; True; True; True; True; True; True; True; True; True; True; True
2fa1c195f729d0685e28ad8fa2122260b180e342; True; True; True; False; False; False; False; True; True; True; True; True; True
937b62e410f1c1912230c932059824f6f1cc70ae; True; True; True; False; False; True; True; True; False; True; False; True; True
4519429dcc1dfa0b613d5e34a2d9cf7c79b30e27; False; False; False; False; False; False; False; True; False; False; False; False; False
6b6d21f32f6a562d76a67f0548ece8a7fcec1f56; False; False; False; False; False; False; False; False; False; False; False; True; False
bb0bfc8ec61ab42a79609530681347b1a3c19162; True; True; True; False; False; False; False; True; False; True; False; True; True
ed0335749dc636a32f770e1f838bc5c7e735b700; False; False; False; False; False; False; False; False; False; False; False; False; False
a3e192c2d0d9b7c5fb252006af685deacff1d2d7; True; True; True; False; False; False; False; True; True; True; True; True; True
c5241d0f6689d442e1972bb0e78623b2e2b0996a; True; True; True; False; False; True; True; True; False; True; False; True; True
4a53963832c6da7a4050022564593074bf299977; False; False; False; False; False; False; False; False; False; False; False; False; False
1f62af6561a9dac7b06ccb860f053e184dfd1d36; True; True; True; False; False; False; False; True; False; False; False; True; True
221975d7e706436c160a7a34388e4978e0c5d3db; False; False; False; False; False; False; False; False; False; False; False; True; False
9b3e89b533ed206b18ef896640119820ede3180f; True; True; True; False; False; False; False; True; False; True; False; True; True
8abadd5c411694e243fa68ff7d4e678d8283f7a9; True; True; True; True; True; True; True; True; True; True; True; True; True
9c453c5b72ceba603fa30e3969884b6d73de742d; False; False; False; False; False; False; False; False; False; False; False; True; False
3723f62536484b4d107f31a2b43f6f4f9d63ae2b; True; True; True; True; True; True; True; True; True; True; True; True; True
fbb54f9b36c091a83c1b0d440963caf8799067b1; False; False; False; False; False; False; False; True; False; True; False; False; False
8a3c61132c0790d6d894dd8f8fe0037e5b90c9de; False; False; False; False; False; False; False; False; False; False; False; True; False
bf8a2ff3a48880f6f10c43e9af7c51032d829c74; True; True; True; False; False; False; False; False; False; False; True; True; True
db1f0e5f99b68735a76989b20f4247bc17206195; False; False; False; False; False; False; False; False; False; False; False; True; False
5cd562a90e16358b0507b6cf5c32cb621ca3db16; True; True; True; False; False; False; False; True; True; True; True; True; True
e81a309d53df396c547c1dfe42ce95ee62e8356d; True; True; True; False; False; False; False; True; False; True; False; True; True
163b4f7512af17e005eb557b86a93394d720d1fe; True; True; True; False; False; True; True; True; False; False; False; True; True
d9e3ddde5f18a7f8733b106fd8f988bbbf5c769c; True; True; True; True; True; True; True; True; True; True; True; True; True
92c39bc0879a2328098a8dcccc668ce7984775a5; True; True; True; False; False; False; False; True; True; True; True; True; True
1fec79048ff6eba6669980553f1ca2237d1dc7a4; True; True; True; True; True; True; True; True; True; True; True; True; True
b7216ad46ecd22bc4d44ea1df1dd856b87cadf78; True; True; True; False; False; True; True; True; False; True; False; True; True
610332840bb9dfd98c6a75a1d67f14ef5c7bbdb3; True; True; True; True; True; True; True; True; True; True; True; True; True
bdb222721ff94435bb03ffb46013026a4779fc2e; True; True; True; False; False; False; False; True; False; True; False; True; True
021f270eb0e4ccef3fcff4b0681d5a57dedea409; True; True; True; False; False; True; True; True; False; True; False; True; True
f8a02dfb36d69e787f602646eb88600b3ba1db47; True; True; True; False; False; True; True; True; False; True; False; True; True
24907c3a9159949b722e973b444788c9e46dac9e; True; True; True; False; False; False; False; True; False; True; False; True; True
80db7b2533eb8216acab7b973f71af57c2fb7d6c; True; True; True; False; False; False; False; True; False; True; False; True; True
c98ae176dac20830641e595b19eb622cab6ca774; False; False; False; False; False; False; False; False; False; False; False; False; False
442f47b197d86601850eeb36652fc88f2c3c7a26; True; True; True; False; False; True; True; True; False; True; False; True; True
548c18d3117d04eea92a8d95609ea57ded89cb43; True; True; True; False; False; False; False; True; False; True; False; True; True
c8001191e18fdd4c6429a44bd9ddc6f2f05d2d6f; True; True; True; False; False; True; True; True; False; True; False; True; True
2aaf7a39d01618ed18afea5b0277ce3bd2d31124; False; False; False; False; False; False; False; False; False; False; False; True; False
c10e8c7f8e8f3bd2a33a1190aec9a2256ff6643d; True; True; True; False; False; False; False; True; True; True; True; True; True
80ee2ce330e4f0d552c405bc8ae6469643eeabd5; False; False; False; False; False; False; False; False; False; False; False; True; False
559a9c83907a829d38945cde10faf49870a7bd9e; False; False; False; False; False; False; False; False; False; False; False; True; False
e0c8077b434af794609d4ae6ac2560d3fdf72f3e; True; True; True; False; False; True; True; True; False; True; False; True; True
915b184b8ff32a92120c25fc325f89405bb8fabe; True; True; True; False; False; False; False; True; False; False; False; True; True
43dad7e2b3002eaedfe483ad35cafb4d720f70a5; True; True; True; True; True; True; True; True; True; True; True; True; True
3a3fe40564939aeb44b10a508d3385317d0b70c8; False; False; False; False; False; False; False; False; False; False; False; True; False
d24690c4aa1ba38706de4ea8b4a46243791fe13c; True; True; True; False; False; False; False; True; True; True; True; True; True
43bca1209a2b0fd9cf70b8112675e0c4719c1964; False; False; False; False; False; False; False; False; False; False; False; False; False
4a63d7d08cffcf84748fb53b75dc31ed0299eceb; True; True; True; False; False; False; False; True; False; True; False; True; True
a1a7f52488eac373a8038f09045eef151f2f8969; True; True; True; False; False; False; False; True; False; True; False; True; True
c04e49455624bc3fd5d00c21e10f41a1813e1862; True; True; True; False; False; False; False; True; False; True; False; True; True
f57f88002e5e9dfc00733774fa153fa57bd5a589; True; True; True; False; False; True; True; True; False; True; False; True; True
0462b0bb7904dbd09d041d881574d4cd77c416e9; True; True; True; True; True; True; True; True; True; True; True; True; True
90e809f8db87b03580c96ee23d90bdf4fc2343a9; True; True; True; False; False; True; True; True; False; True; False; True; True
df01f4eaf622a9bee141e465cd46171cae66fbcf; False; False; False; False; False; False; False; True; False; False; False; False; False
7e983c25f0e37c5c0ff9c9bfc79fc03d336a621b; False; False; False; False; False; False; False; False; False; False; False; True; False
99ffe44b8cca0d19a86674972571a93ddb1b4e36; False; False; False; False; False; False; False; True; False; False; False; False; False
deac5cc68c6d4a38d3991d058c84115245944f71; False; False; False; False; False; False; False; False; False; False; False; True; False
f15c3a1ee232946cd810d7ca720b943e02e8ea29; False; False; False; False; False; False; False; False; False; False; False; False; False
c19de6279cd45549142f012537a44e84d893153e; False; False; False; False; False; False; False; False; False; False; False; True; False
f12259f9b643be21ab8c7b35f537f69b82bd8daf; False; False; False; False; False; False; False; True; False; False; False; False; False
0a8d99c35b76d9a905b4571dbfd76c62265759df; False; False; False; False; False; False; False; False; False; False; False; True; False
a43c4c6f980f695c6bc7daf5acc03053e896429e; True; True; True; False; False; False; False; True; False; True; False; True; True
3927d1b5bf9c7f777346bbcd38b80138c2a22371; True; True; True; False; False; True; True; True; False; True; False; True; True
97fa378a675701cac8014c646d457b86b6b598f6; True; True; True; False; False; False; False; False; False; False; True; True; True
e4c55fdba5f554cefa3183fd56f80df3de3656c4; True; True; True; False; False; True; True; True; False; True; False; True; True
1e1e22183da0855e60e699af6b834dab9204449b; False; False; False; False; False; False; False; False; False; False; False; True; False
5ef93c0958b23a82f43a84e432313a0d5f9632d0; False; False; False; False; False; False; False; False; False; False; False; True; False
52f4f5f10febde0f4228152c6bec2d83f474d3f3; True; True; True; False; False; False; False; True; False; False; False; True; True
e1ae757d773ccba6ff32f0bddaff040ae5e41df5; True; True; True; False; False; False; False; True; False; True; False; True; True
a0c20875aa8b68f4f80c9be3c52edcafb4046191; False; False; False; False; False; False; False; False; False; False; False; True; False
578d005b1ef5f125ccc34bbb36ea3bbb972466f9; True; True; True; False; False; True; True; True; False; True; False; True; True
f9ce876981bbe9d38e3c6c84415bb40a0feaa902; True; True; True; False; False; False; False; True; True; True; True; True; True
db00d43c68a11ab624bf3fa13f4314bfbaf2a614; False; False; False; False; False; False; False; False; False; False; False; False; False
4ba07fe01ccbb98d77e5c34dc6cb68ab9ce26e63; True; True; True; True; False; True; True; True; True; False; False; True; True
5d3cc0499f928a169c2f81dd59564cc181f7d201; True; True; True; True; True; True; True; True; True; True; True; True; True
4d3f59ecec0884c79ca4b589b184689639c2d980; True; True; True; False; False; False; False; True; False; True; False; True; True
0ec7bd90e512770bd8650f2ccb64416aff2ab470; True; True; True; False; False; True; True; True; False; True; False; True; True
bba402b3685753607938c56463d84d7af00eaa5c; True; True; True; True; True; True; True; True; True; True; True; True; True
9f360eb943450c277f85c413c66f5a9d300f8322; True; True; True; False; False; True; True; True; False; True; False; True; True
c67d4a207aec4bffb5102665fcad7173c8b669db; True; True; True; False; False; True; True; True; False; True; False; True; True
897043c9affdafde8e8b5ed787e7b4e0a0c15c33; True; True; True; False; False; False; False; True; True; True; True; True; True
a05b8f4351fdfe6208c3ef4f97b08a50b3028522; True; True; True; False; False; False; False; True; False; True; False; True; True
65ef16f4c3667d8853013dc501903df19012a7cd; False; False; False; False; False; False; False; True; False; False; False; False; False
29e32f0cd561945a0d8095bb2d58887c089131cc; False; False; False; False; False; False; False; False; False; False; False; True; False
b562fb86869bce06c8e865a862adfacb94955147; True; True; True; False; False; False; False; True; True; True; True; True; True
c967c86e44cce66f4795ed6910097f95beb9aa90; True; True; True; False; False; False; False; True; True; True; True; True; True
57d68c0e75b2548bc5d179c9b6d0af70ab3c5af8; True; True; True; False; False; True; True; True; False; True; False; True; True
2997ffc4628bbf1642fb5e282bd95a6a89d115ee; True; True; True; False; False; False; False; True; False; True; False; True; True
1b313b666c478f969b169729e5a605f1c87a7b53; True; True; True; False; False; True; True; True; False; True; False; True; True
361616576833c65d2cc1f1cff9958f2f574b6ccf; True; True; True; False; False; True; True; True; False; True; False; True; True
e128be494a02804a08ae4dd0e8a0eb1bb1756924; True; True; True; False; False; False; False; True; False; False; False; True; True
15a15392b168ff839153d1bdc39fc963bc7e07ce; True; True; True; False; False; False; False; True; False; True; False; True; True
40cce6c52cd6846c7c72dd4644c39b4af3d463f0; False; False; False; False; False; False; False; False; False; False; False; True; False
b43b9db617c9c28271136e2997452d39f19aea48; True; True; True; False; False; False; False; True; False; True; False; True; True
1123b6c9becc2eb44e4d7495f148e88b1af49d1b; False; False; False; False; False; False; False; False; False; False; False; False; False
2fe521355426ca95d7883066e7d6fc35d5621fae; False; False; False; False; False; False; False; False; False; False; False; True; False
8ecc2667ace71223479388286e334e6672721d63; True; True; True; True; True; True; True; True; True; True; True; True; True
0aa84227fcab15b126729a95c2200d0b3f9c488a; True; True; True; False; False; False; False; True; False; True; False; True; True
bd948feefe1f0a0faf6801e21958240005dade9f; True; True; True; True; True; True; True; True; True; True; True; True; True
fca3664c9db79fec471cdaa913f0ad7046b0e0f6; True; True; True; False; False; True; True; True; False; True; False; True; True
f6b82c997fa4d736f57ab9ba53ddbe1d35bc4aee; False; False; False; False; False; False; False; True; False; False; False; False; False
70adf8c68d4ed9808f71967369529c1983f19ac5; True; True; True; True; True; True; True; True; True; True; True; True; True
da3e438beb5647e2d6e11c774732b221f597c39a; False; False; False; False; False; False; False; True; False; False; False; False; False
9ced8df7225b7237055c43cb7e8456d365810b7d; True; True; True; False; False; False; False; True; False; True; False; True; True
e37e4e66e09ae19cd9b12a7c394bde83a81fbcab; True; True; True; False; False; False; False; True; False; True; False; True; True
51802efd950d0ace70e9756e2ede0071b69113d9; True; True; True; False; False; True; True; True; False; True; False; True; True
82535b93cd7916603bd81618448f2e9568e0e9fa; True; True; True; False; False; False; False; True; True; True; True; True; True
49d514ca1c9e5255f631ddf8bf3c972e0dd6860f; False; False; False; False; False; False; False; True; False; False; False; False; False
99baccb34fd28e3d0900e2431e9e905622e7a41c; True; True; True; False; False; True; True; True; False; True; False; True; True
01b546f43db4f64cbd596fb13230e574dda0b699; False; False; False; False; False; False; False; False; False; False; False; True; False
776f97de7bdd36d75d95e9166ba0df8ea37a5d33; False; False; False; False; False; False; False; False; False; False; False; True; False
319a375912505d9baa27924e0a034a43251e290a; False; False; False; False; False; False; False; False; False; False; False; True; False
8a3bf66b0b34bcf4f1f3689cab74cbb62d00518e; False; False; False; False; False; False; False; False; False; False; False; True; False
9c59bd9109fa37d860716f3afa35e9bbdc62786e; False; False; False; False; False; False; False; False; False; False; False; True; False
9eac1e4685e0be6defc1320e57b4f5938fb3b3db; False; False; False; False; False; False; False; False; False; False; False; True; False
9a75a72c97a48f33991a74231d502cde7c4f93b1; True; True; True; False; False; False; False; True; False; True; False; True; True
87bf85889bb311f952c511b1a38e9dadf36bd84b; True; True; True; False; False; False; False; True; False; True; False; True; True
b9f460c3d401b8c1abdc11dea9cbf45c745b2558; False; False; False; False; False; False; False; False; False; False; False; True; False
c9ed6d94d1ce7d0bc5ab343d8ec0e3bd0ac1f4c4; False; False; False; False; False; False; False; False; False; False; False; True; False
f70df24cd5f9e93b141dd9f65602231e69c3548c; False; False; False; False; False; False; False; True; False; True; False; False; False
cc4751f72efa77bcaa6a92c79954663d07f6f32c; True; True; True; False; False; True; True; True; False; True; False; True; True
f2bc1bf1cb5d9113a4414f137bd0f32023eaa7a2; True; True; True; False; False; True; True; True; False; True; False; True; True
70c59e773afbfcb659b4ffeb4325c571e5db7257; True; True; True; False; False; False; False; True; False; True; False; True; True
5a995e56d5054159912386e33999b3dfafc846b9; True; True; True; False; False; False; False; True; False; False; False; True; True
b9495f36374c723a8577f12f9d763e7b149e1316; False; False; False; False; False; False; False; True; False; False; False; False; False
3f1c2ef462fd7f76a4e8775d5520ef24e30bc4c2; False; True; False; False; False; True; False; True; False; False; False; False; True
cf4a61520258de87bb02a9f84b0e7118f431285a; True; True; True; False; False; False; False; True; False; True; False; True; True
d3bc5e51b67c115c10d93be1530dd1df7be15f58; True; True; True; False; False; False; False; True; False; True; False; True; True
548df7429e4f3e0e5eec027343a5d130d1bcc677; False; False; False; False; False; False; False; True; True; True; True; False; False
d7fbd984d00d1b321de3ccc5b65004b15f0bdf28; True; True; True; False; False; False; False; True; False; True; False; True; True
4665c7b9f56c9ca8a5c3e45fbb1351152d2594bf; True; True; True; True; True; True; True; True; True; True; True; True; True
88bf066115d71fc2f55de9c7507ac4130c50c9b3; False; False; False; False; False; False; False; False; False; False; False; True; False
c814c88b6599a4f2d3d6402bb73799d8e0783d77; True; True; True; True; True; True; True; True; True; True; True; True; True
124fd037e0c7b19c0d6603efb745279acf438a7e; False; False; False; False; False; False; False; False; False; False; False; True; False
b7708c3868d6a27517d1c241c09a23900949ec49; False; False; False; False; False; False; False; False; False; False; False; True; False
3657de47688deca792ee6bf4225a37248f95fb06; True; True; True; False; False; False; False; True; False; True; False; True; True
ec93bd0247c9382dd75e0ba4fd752766b7c25d14; False; True; False; False; False; True; False; True; False; False; False; False; True
c712fca8c05ed30be6360872ed9a9147080fe9b4; True; True; True; False; False; False; False; True; False; True; False; True; True
8f0e4ae245106c885ee1e0039e31299bd2bd1adc; False; False; False; False; False; False; False; False; False; False; False; True; False
58278c020ec1be2bbc66f9b0957d8526bc6090b6; False; False; False; False; False; False; False; False; False; False; False; False; False
f9ab6129e6e195dcfc5b648bedd77e414d3b365e; False; False; False; False; False; False; False; False; False; False; False; True; False
fec0037237a5c54a893f40ba4882f7d677363e4e; True; True; True; False; False; False; False; True; False; True; False; True; True
6486caa81ae0b8057be22e94f6aca895a1cf6559; False; False; False; False; False; False; False; False; False; False; False; True; False
3a366c33842d890114af8c3eba879097e7dd40e8; True; True; True; False; False; True; True; True; False; True; False; True; True
20d78307c93ff7c9be1c24fe5c41df4ca4b97b63; True; True; True; False; False; True; True; True; False; True; False; True; True
3ab6b47a76642f06d375b00920f7eec31da01661; True; True; True; False; False; False; False; True; False; True; False; True; True
ea2b22facafb52f55206673781f16e061a34acde; False; False; False; False; False; False; False; True; False; False; False; False; False
7d887608b405276efbd23e232f84c95b4e7d3d78; False; False; False; False; False; False; False; False; False; False; False; True; False
c85990ddf8273535ef59c2f5d053d642cc43db5d; True; True; True; False; False; True; True; True; False; True; False; True; True
6f3abbdb6b7d51d449988d2400a094e3c5d3e97d; True; True; True; False; False; False; False; True; False; True; False; True; True
ba0b675ee7ff45e5fd65990f7dc0856439c82fba; False; False; False; False; False; False; False; False; False; False; False; False; False
a7692d4b9cc57659bcceaaed3549294bcf2a4c53; True; True; True; False; False; True; True; True; False; True; False; True; True
46d98f3ad01718469bfc8aec1af08f144c9b2bca; True; True; True; False; False; False; False; True; False; True; False; True; True
8af32d805e9daf7eb68d96efa32c1422b09a0fe7; True; True; True; False; False; False; False; True; False; True; False; True; True
b3eb9e0a9ef7bfa82fca55291625287b860bee38; False; False; False; False; False; False; False; False; False; False; False; False; False
66b80917d1faf2287bbd8c6a0e8c6e3c804936e2; True; True; True; False; False; False; False; True; False; True; False; True; True
eea7e38f25fc6090ca91ed34329320c6b7a11192; True; True; True; False; False; False; False; True; False; True; False; True; True
571d9fc879a92ab188cf7f8275de554e9e34b92f; True; True; True; False; False; True; True; True; False; True; False; True; True
a40719e12c1db84f21add2b675791c5a82e9afc9; True; True; True; False; False; False; False; True; True; True; True; True; True
1bf045e2c287b50ee781402744b49441d9d392f1; False; False; False; False; False; False; False; True; False; False; False; False; False
03f81f5a9521d5b8efff60d15a124c9bed12cabf; True; True; True; False; False; False; False; True; True; True; True; True; True
1229ccf9b37a9943ebacdc723c4ac91e6dcd6c46; False; False; False; False; False; False; False; True; False; True; False; False; False
d3d62d7cad008f37a9315da0facb21d2db3cac6a; True; True; True; False; False; False; False; True; True; True; True; True; True
0d1b47facf983a4dca78c920329c6f6cbbe62cd9; True; True; True; False; False; False; False; True; False; True; False; True; True
3ab157f0a8aaff54d01e616848c9ace972ce783d; True; True; True; False; False; False; False; True; False; True; False; True; True
eb545718e6d17d268b06ad55110ca24145624c53; True; True; True; False; False; False; False; True; False; False; False; True; True
616126fe886209cb314c767cd37d219deab71bf5; False; False; False; False; False; False; False; False; False; False; False; True; False
61d8111ca6739387cc8b3ff55b0706152835c39a; False; False; False; False; False; False; False; False; False; False; False; False; False
ea51aa211b3a5e10feedd04903de295e613234b3; True; True; True; False; False; False; False; True; False; True; False; True; True
c306375ead227482b1fbed790dab8e5de45316ad; False; False; False; False; False; False; False; False; False; False; False; False; False
dacbdc2f420ecb4eb3b22dae3e01271c87a1df71; True; True; True; False; False; False; False; True; False; True; False; True; True
76656811db4761193c29df9c1bd9004366471cae; True; True; True; True; True; True; True; True; True; True; True; True; True
9578d14cca4d9076b8e53c924b894ebacdf9bcc9; True; True; True; False; False; True; True; True; False; True; False; True; True
8dafd4f8b01dc66a9a1fc44c12fb70616d2ee070; True; True; True; False; False; False; False; True; False; True; False; True; True
a63d2261623ae6598278f33ba8d59540b211a053; True; True; True; False; False; True; True; True; False; True; False; True; True
87249b535b0658239eeb26020c7aab55c02e04e3; True; True; True; False; False; False; False; True; False; True; False; True; True
72bd17db79de1d7420487fa591711f31f19e48ef; True; True; True; False; False; False; False; True; False; True; False; True; True
df877fb1cf9b1215461965b80533be39f413e1f7; True; True; True; True; True; True; True; True; True; True; True; True; True
cf2a51e4ac50d929cb678431ab77430c179a62e7; True; True; True; False; False; False; False; True; False; False; False; True; True
6a2074c08926cfb07581586275f8e342f38f873f; True; True; True; False; False; False; False; True; False; True; False; True; True
787851ec9aecdb2561b1953c71056c057fdbb7d2; True; True; True; False; False; True; True; True; False; True; False; True; True
6404a5cd2e5993fc248dd4d83f7a78760680b678; True; True; True; False; False; False; False; True; True; True; True; True; True
602d15975954c784725dd02d5edec39366003ce9; False; False; False; False; False; False; False; True; False; True; False; False; False
0e3dbcb87fbdc777e14dca06358fb9503c504c75; False; False; False; False; False; False; False; True; False; False; False; False; False
79def5197ebfbfef8c149f42fb07191d84fa3d99; False; False; False; False; False; False; False; True; False; False; False; False; False
d2cb93375c7311a535b475d30b263357662a28fe; True; True; True; True; True; True; True; True; True; True; True; True; True
4db5e0b195f5ba91720fff1fe6de79591da4e277; True; True; True; True; True; True; True; True; True; True; True; True; True
0b303b887562678aa4bd3672425e98e8b9707ec0; True; True; False; False; False; True; True; True; True; True; True; True; True
6330deefea42bfeb82bfbfe723b94a9f4181f46f; True; True; True; False; False; False; False; True; False; True; False; True; True
3b7d35939543615e4f4086b33624e1a63f146193; False; False; False; False; False; False; False; True; False; False; False; False; False
92954c8e543afa846dc7e5ca8c1a725a960210af; False; False; False; False; False; False; False; True; False; True; False; False; False
f23fe33f104420a0410463556e70c16fbddbedee; False; False; False; False; False; False; False; False; False; False; False; True; False
207d9901ad9540ac5c363e7f01a584761d53cb0f; True; True; True; False; False; False; False; True; False; True; False; True; True
cf16e28e004a5320aaeafbcf083107446bae8c07; False; False; False; False; False; False; False; False; False; False; False; False; False
f3bc5c0b3724a60d1bc3b0586ad1602078e34b5a; True; True; True; False; False; False; False; True; False; True; False; True; True
4d58b9fafd3afb2b314076dcec074c10fc7bf89e; True; True; True; False; False; False; False; True; True; True; True; True; True
15119b5683b17f55a4d770f2ceb7fb679878ca55; True; True; True; False; False; False; False; True; True; True; True; True; True
4f24cfbcd31142da920d61014ed3818c38af7dc7; True; True; True; False; False; False; False; True; False; True; False; True; True
505599fea2512de7dffc5777141d7755941a56ee; True; True; True; False; False; False; False; True; False; False; False; True; True
261619fd1fc2589029b55f97b13bf5de0aa853a4; True; True; True; False; False; False; False; True; False; True; False; True; True
5c273d0301894bd5e022fa90a41dc684596b56da; True; True; True; False; False; True; True; True; False; True; False; True; True
580d277d6810009d4257f6fb400faff287a89c51; True; True; True; False; False; True; True; True; False; True; False; True; True
cfc59e5b0556e3306aeb6bfc38b2f4200f412277; True; True; True; False; False; True; True; True; False; True; False; True; True
eb6d6550f23116a4ccc2b35853e3908afe30cf82; True; True; True; False; False; False; False; True; True; True; True; True; True
45c8501fffae793ffb12cfeb9a840db61649fd02; True; True; True; False; False; False; False; True; True; True; True; True; True
e3aa22dfe88854e22cae723240291bf2c1dcc0cb; True; True; True; False; False; False; False; True; False; True; False; True; True
e6fcffe8572fa1912a6fa566a1aedde0dbb23781; True; True; True; False; False; True; True; True; False; True; False; True; True
ea82c7b69208c71abddef2f387184f6b7f684f8f; True; True; True; False; False; True; True; True; False; True; False; True; True
ec3292f1794842cb3f407032c78d253a330f2f19; True; True; True; False; False; True; True; True; False; True; False; True; True
e3f7a157cf0ee6b70375c92f0c83da03d708e8ef; False; False; False; False; False; False; False; False; False; False; False; True; False
950082d5a77ffc0b61e1bd33b57bce1ba2c57bc9; True; True; True; False; False; False; False; True; False; True; False; True; True
2afbb1922fbb553874d70d18c26b4f4931801ce7; False; False; False; False; False; False; False; False; False; False; False; False; False
6dc8c2f743a71207f25dfb98d84be320b46d1dfa; False; False; False; False; False; False; False; False; False; False; False; True; False
d04cb02cad85c787a2b9ba43c816d88fb16dcdbd; True; True; True; False; False; False; False; True; True; True; True; True; True
d7769417822a707a97fdbfd329cde9194b0a07f1; False; False; False; False; False; False; False; True; True; True; True; False; False
544f67e9554700d0ef7ff72a12d435b72d8d460b; False; False; False; False; False; False; False; False; False; False; False; True; False
5d40de19c8df6e1f5b2ddabf96e5fd0ccbe593b8; True; True; True; False; False; False; False; True; True; True; True; True; True
fce63fe4a70b3284cdc7342fe237e0b8c4a6984b; False; False; False; False; False; False; False; False; False; False; False; False; False
d1e1bf99eab2a4c6415a09db95fb30a8d35e6430; True; True; True; False; False; True; True; True; False; True; False; True; True
869d4078282da963c1e884b60915b383cd68ce98; False; False; False; False; False; False; False; False; False; False; False; True; False
06610d4ffd5868492d8c6104d95163e5d40f3d63; False; False; False; False; False; False; False; True; False; True; False; False; False
cbc4c369af10c07c8391321436ea368c948ad000; True; True; True; False; False; True; True; True; False; True; False; True; True
e20cfda10939661ddfc1a4ac3f687ed2884b9bdc; True; True; True; False; False; False; False; True; False; True; False; True; True
55e2194b6980789151c8231c8ac0c14053e3932b; False; False; False; False; False; False; False; False; False; False; False; True; False
b1e5f6e952b0b8016dcfb630205a1a85e46e6d4c; True; True; True; False; False; False; False; True; False; True; False; True; True
88e9d8aa2ad7bee584c5c108a88a5e3e40cfa59f; True; True; True; False; False; True; True; True; False; True; False; True; True
f50fd0b7ca890743bfc12e4afa1e6be38ac3f6f4; True; True; True; False; False; True; True; True; False; True; False; True; True
565225f95b351ccd2cf9c5e18235dc0a50369b65; False; False; False; False; False; False; False; True; False; True; False; False; False
